suggestion_id,task_id,user_id,prompt_group,suggestion_type,resume_section,matched_keyword,original_expression,revised_expression,specificity_score,jd_match_score,actionability_score,adopted,status
sg_dd99f08c9e,t_00040,u_0031,B,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,5,5,True,adopted
sg_f4d8c2ad20,t_00040,u_0031,B,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,5,5,True,adopted
sg_615c7e65fb,t_00040,u_0031,B,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,5,5,True,adopted
sg_6f33771914,t_00040,u_0031,B,工具表达,技能,BI,简历中已提到“BI”，但表达偏概括，缺少业务场景、分析动作或结果。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,4,5,5,False,rejected
sg_a7a105c037,t_00043,u_0034,B,技能补强,技能,SQL,简历中暂未明确体现“SQL”相关能力。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,5,5,5,False,rejected
sg_3827e7284d,t_00043,u_0034,B,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,5,5,False,rejected
sg_5616fb092f,t_00043,u_0034,B,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,5,5,True,adopted
sg_9f7e3d2534,t_00043,u_0034,B,业务表达,项目经历,用户增长,简历中暂未明确体现“用户增长”相关能力。,拆解访问、上传简历、生成建议、采纳建议和导出报告路径，识别核心流失环节并提出优化方案。,5,5,5,True,adopted
sg_5a538356ae,t_00043,u_0034,B,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,5,5,False,rejected
sg_508e15a76b,t_00043,u_0034,B,工具表达,技能,BI,简历中暂未明确体现“BI”相关能力。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,5,5,5,False,rejected
sg_a3dd5f362c,t_00044,u_0035,B,技能补强,技能,SQL,简历中暂未明确体现“SQL”相关能力。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,5,5,5,True,adopted
sg_7e15f39e61,t_00044,u_0035,B,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,5,5,False,rejected
sg_a5a608e99e,t_00044,u_0035,B,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,5,5,True,adopted
sg_4ff12b0300,t_00044,u_0035,B,业务表达,项目经历,用户增长,简历中暂未明确体现“用户增长”相关能力。,拆解访问、上传简历、生成建议、采纳建议和导出报告路径，识别核心流失环节并提出优化方案。,5,5,5,True,adopted
sg_93e990e222,t_00044,u_0035,B,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,5,5,True,adopted
sg_e24b77fa47,t_00044,u_0035,B,工具表达,技能,BI,简历中暂未明确体现“BI”相关能力。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,5,5,5,False,rejected
sg_d1ae7c5487,t_00045,u_0036,A,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,3,5,False,rejected
sg_90538144c8,t_00045,u_0036,A,业务表达,项目经历,用户增长,简历中暂未明确体现“用户增长”相关能力。,拆解访问、上传简历、生成建议、采纳建议和导出报告路径，识别核心流失环节并提出优化方案。,5,3,5,False,rejected
sg_edac1dcab9,t_00045,u_0036,A,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,3,5,False,rejected
sg_354fafcbd4,t_00047,u_0038,B,技能补强,技能,SQL,简历中暂未明确体现“SQL”相关能力。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,5,5,5,True,adopted
sg_ef3310372a,t_00047,u_0038,B,项目表达,项目经历,数据分析,简历中暂未明确体现“数据分析”相关能力。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,5,5,5,True,adopted
sg_d4e1f783b2,t_00047,u_0038,B,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,5,5,False,rejected
sg_96a9a5bf00,t_00047,u_0038,B,业务表达,项目经历,用户增长,简历中暂未明确体现“用户增长”相关能力。,拆解访问、上传简历、生成建议、采纳建议和导出报告路径，识别核心流失环节并提出优化方案。,5,5,5,False,rejected
sg_5536b4c9f1,t_00047,u_0038,B,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,5,5,False,rejected
sg_a5b0569af0,t_00047,u_0038,B,工具表达,技能,BI,简历中暂未明确体现“BI”相关能力。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,5,5,5,True,adopted
sg_d5ae9aa819,t_00050,u_0040,B,项目表达,项目经历,数据分析,简历中暂未明确体现“数据分析”相关能力。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,5,5,5,True,adopted
sg_3e9eda692a,t_00050,u_0040,B,AI 产品表达,项目经历,Prompt,简历中已提到“Prompt”，但表达偏概括，缺少业务场景、分析动作或结果。,设计通用建议型与 JD 匹配型 Prompt，对比建议采纳率、导出率和平均质量评分。,4,5,5,True,adopted
sg_03bd6dd83a,t_00050,u_0040,B,AI 产品表达,项目经历,RAG,简历中暂未明确体现“RAG”相关能力。,预留 API provider 与知识库扩展接口，后续可接入 RAG 生成更贴合 JD 的简历改写建议。,5,5,5,True,adopted
sg_baf5d46c2e,t_00052,u_0041,A,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,3,5,True,adopted
sg_7680dbd42d,t_00052,u_0041,A,AI 产品表达,项目经历,Prompt,简历中暂未明确体现“Prompt”相关能力。,设计通用建议型与 JD 匹配型 Prompt，对比建议采纳率、导出率和平均质量评分。,5,3,5,True,adopted
sg_58fc2e84a5,t_00052,u_0041,A,AI 产品表达,项目经历,RAG,简历中暂未明确体现“RAG”相关能力。,预留 API provider 与知识库扩展接口，后续可接入 RAG 生成更贴合 JD 的简历改写建议。,5,3,5,False,rejected
sg_f54e924cc8,t_00054,u_0043,B,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,5,5,True,adopted
sg_ed7ce777bb,t_00054,u_0043,B,业务表达,项目经历,用户增长,简历中暂未明确体现“用户增长”相关能力。,拆解访问、上传简历、生成建议、采纳建议和导出报告路径，识别核心流失环节并提出优化方案。,5,5,5,True,adopted
sg_613c6e344f,t_00054,u_0043,B,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,5,5,True,adopted
sg_c1fdef9324,t_00055,u_0044,A,项目表达,项目经历,数据分析,简历中暂未明确体现“数据分析”相关能力。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,5,3,5,True,adopted
sg_87520f6a77,t_00055,u_0044,A,业务表达,项目经历,用户增长,简历中暂未明确体现“用户增长”相关能力。,拆解访问、上传简历、生成建议、采纳建议和导出报告路径，识别核心流失环节并提出优化方案。,5,3,5,True,adopted
sg_e9eb0f893d,t_00055,u_0044,A,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,3,5,False,rejected
sg_21ab81ed0a,t_00056,u_0045,A,技能补强,技能,SQL,简历中暂未明确体现“SQL”相关能力。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,5,3,5,True,adopted
sg_b0d42f15c5,t_00056,u_0045,A,技能补强,技能,Python,简历中暂未明确体现“Python”相关能力。,使用 Python 和 pandas 完成用户行为日志清洗、指标计算和可视化数据准备，提升分析效率。,5,3,5,False,rejected
sg_0cba182f59,t_00056,u_0045,A,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,3,5,True,adopted
sg_647d8c2084,t_00056,u_0045,A,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,3,5,True,adopted
sg_7c6ece0a3c,t_00056,u_0045,A,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,3,5,False,rejected
sg_86d2cadbab,t_00056,u_0045,A,工具表达,技能,BI,简历中暂未明确体现“BI”相关能力。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,5,3,5,True,adopted
sg_46dc738a85,t_00058,u_0046,A,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,3,5,False,rejected
sg_317bdd549c,t_00058,u_0046,A,业务表达,项目经历,用户增长,简历中暂未明确体现“用户增长”相关能力。,拆解访问、上传简历、生成建议、采纳建议和导出报告路径，识别核心流失环节并提出优化方案。,5,3,5,False,rejected
sg_a93035225f,t_00058,u_0046,A,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,3,5,False,rejected
sg_c464d165b4,t_00059,u_0047,A,技能补强,技能,SQL,简历中暂未明确体现“SQL”相关能力。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,5,3,5,False,rejected
sg_8074bf782f,t_00059,u_0047,A,技能补强,技能,Python,简历中暂未明确体现“Python”相关能力。,使用 Python 和 pandas 完成用户行为日志清洗、指标计算和可视化数据准备，提升分析效率。,5,3,5,False,rejected
sg_cd33673d26,t_00059,u_0047,A,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,3,5,True,adopted
sg_130436ac54,t_00059,u_0047,A,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,3,5,False,rejected
sg_4ab6191842,t_00059,u_0047,A,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,3,5,False,rejected
sg_b5ce185eb2,t_00059,u_0047,A,工具表达,技能,BI,简历中暂未明确体现“BI”相关能力。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,5,3,5,True,adopted
sg_aaeb345e4d,t_00060,u_0048,A,技能补强,技能,SQL,简历中已提到“SQL”，但表达偏概括，缺少业务场景、分析动作或结果。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,4,3,5,True,adopted
